timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label
2024-05-18 09:07:32,10.0.1.180,10.0.1.180,5432,UDP,4032,35999,7.05,3,normal
2024-05-12 05:02:04,10.0.1.180,193.199.92.89,25,TCP,179,53994,12.28,1,normal
2024-05-26 23:56:30,10.0.1.206,10.0.1.180,8443,TCP,91063,99402,2.8,132,normal
2024-05-29 04:17:09,10.0.0.141,10.0.1.220,21,TCP,23414,146799,25.7,16,normal
2024-05-25 07:16:07,10.0.1.254,10.0.1.220,25,TCP,37937,54088,11.56,67,normal
2024-05-27 13:07:32,10.0.3.174,91.107.50.170,443,UDP,651,6959,22.19,1,normal
2024-05-05 23:48:23,10.0.2.73,109.0.127.77,21,UDP,6055,93441,53.44,6,normal
2024-05-21 02:31:11,10.0.1.206,214.110.68.155,21,UDP,23886,7596,57.22,17,normal
2024-05-16 04:06:36,10.0.0.218,102.99.126.127,53,UDP,4309976731,27481,2444.1,601821,anomaly
2024-05-21 18:24:24,10.0.3.25,214.110.68.155,53,UDP,673222,200190,41.6,492,normal
2024-05-21 17:20:14,10.0.3.77,10.0.1.148,3389,TCP,92412,167917,30.8,129,normal
2024-05-02 20:33:34,10.0.1.97,174.206.244.152,6379,UDP,138288,14529,34.47,116,normal
2024-05-23 04:52:54,10.0.1.254,223.13.72.137,80,TCP,4366519059,22749,2134.0,1093864,anomaly
2024-05-16 03:06:30,10.0.3.254,10.0.3.75,53,UDP,1364,40866,5.6,1,normal
2024-05-24 05:36:24,10.0.1.238,152.183.142.33,22,UDP,7093,1170,11.72,9,normal
2024-05-02 20:36:13,10.0.2.73,204.92.196.124,9200,TCP,12118,245269,30.88,12,normal
2024-05-05 04:06:05,10.0.3.174,114.71.251.178,9200,TCP,20912,37901,10.74,39,normal
2024-05-30 10:11:07,10.0.0.136,185.220.101.45,8443,TCP,3367,56066,13.25,2,normal
2024-05-22 01:30:53,10.0.3.25,31.92.92.2,6379,ICMP,11784,508616,83.73,15,normal
2024-05-13 16:46:19,10.0.0.218,31.92.92.2,5432,TCP,13042,196363,5.85,23,normal
2024-05-03 03:01:57,10.0.2.118,147.245.140.178,80,UDP,13700,22726,6.7,9,normal
2024-05-14 17:56:37,10.0.2.194,10.0.3.87,80,TCP,11613,80705,37.87,17,normal
2024-05-27 02:04:24,10.0.3.25,162.247.74.201,5432,TCP,10333,197831,42.19,9,normal
2024-05-19 15:36:54,10.0.0.136,98.140.227.95,25,TCP,63937,13060,78.43,43,normal
2024-05-25 11:33:27,10.0.2.194,10.0.1.83,443,TCP,3516,52031,26.06,4,normal
2024-05-27 05:56:16,10.0.0.141,176.208.33.85,6379,UDP,8990,400,35.9,14,normal
2024-05-04 12:54:47,10.0.1.180,10.0.1.148,8443,UDP,187352,179073,134.95,172,normal
2024-05-29 06:39:21,10.0.1.148,17.126.123.46,53,TCP,9109114,123,19.39,97587,anomaly
2024-05-26 20:50:20,10.0.1.83,10.0.1.114,8443,TCP,6084,60850,16.01,7,normal
2024-05-08 05:08:34,10.0.3.87,10.0.3.75,5601,ICMP,65492,7535,84.08,110,normal
2024-05-28 19:20:28,10.0.0.237,78.88.192.199,21,TCP,43697,23627,34.52,85,normal
2024-05-28 13:46:05,10.0.3.187,10.0.3.25,443,TCP,1113,21109,66.13,1,normal
2024-05-20 01:05:28,10.0.2.73,10.0.1.148,21,TCP,61196,103200,10.16,40,normal
2024-05-14 06:26:38,10.0.1.189,42.204.233.22,3389,TCP,4391,18079,0.89,3,normal
2024-05-05 20:49:11,10.0.1.54,214.110.68.155,5601,ICMP,15533,13315,2.51,17,normal
2024-05-06 14:31:02,10.0.1.189,10.0.3.101,22,TCP,186078,2129,18.3,365,normal
2024-05-23 04:25:37,10.0.3.75,204.45.237.222,5601,TCP,2045,11650783,35.23,2,normal
2024-05-24 12:39:59,10.0.3.174,176.208.33.85,3389,TCP,34651,169981,37.39,51,normal
2024-05-04 22:28:43,10.0.1.220,174.217.73.138,53,TCP,209,57914,21.73,1,normal
2024-05-03 11:30:56,10.0.2.194,10.0.1.220,3306,TCP,15056,2114,27.36,18,normal
2024-05-01 06:27:17,10.0.1.180,10.0.0.93,443,UDP,90623,1076228,44.81,65,normal
2024-05-06 12:37:05,10.0.1.220,205.160.62.11,80,TCP,1273,202274,20.49,2,normal
2024-05-07 11:40:07,10.0.1.220,10.0.1.238,443,TCP,363,220657,8.52,1,normal
2024-05-16 00:15:26,10.0.1.114,98.140.227.95,27017,TCP,18562,408026,32.45,13,normal
2024-05-09 09:33:07,10.0.3.87,214.110.68.155,5601,TCP,30263,40845,40.11,23,normal
2024-05-19 02:48:53,10.0.1.206,10.0.2.194,5432,TCP,22987,51755,88.64,21,normal
2024-05-27 02:14:13,10.0.3.174,194.165.16.89,21,UDP,11030,6244,8.41,12,normal
2024-05-10 14:38:24,10.0.1.180,10.0.3.87,53,TCP,2586,17964,56.17,4,normal
2024-05-05 17:36:31,10.0.1.114,180.144.138.156,5432,TCP,93350,242683,10.49,166,normal
2024-05-08 02:00:13,10.0.1.238,10.0.1.254,8443,TCP,412,21964,35.56,1,normal
2024-05-08 16:17:19,10.0.3.87,10.0.1.180,27017,UDP,443,2228,26.21,1,normal
2024-05-10 15:50:32,10.0.3.25,10.0.3.174,443,TCP,52005,177943,43.37,37,normal
2024-05-11 08:52:08,10.0.0.93,193.199.92.89,8443,TCP,872,4037,101.58,1,normal
2024-05-26 16:27:34,10.0.1.180,93.170.139.38,443,TCP,82478,949,6.27,55,normal
2024-05-02 07:34:51,10.0.0.218,23.129.64.214,8443,UDP,114252,13575,38.61,163,normal
2024-05-15 08:36:37,10.0.1.83,23.131.17.22,27017,TCP,36667,12582,38.67,65,normal
2024-05-20 04:43:01,10.0.1.83,162.137.98.183,80,TCP,52057,130811,1.72,83,normal
2024-05-24 17:11:24,10.0.0.237,10.0.1.97,53,TCP,4925,8218,3.94,4,normal
2024-05-24 08:41:14,10.0.3.75,10.0.0.93,443,TCP,4025,605352,8.64,7,normal
2024-05-29 15:59:36,10.0.0.141,214.110.68.155,5432,TCP,4425,198352,0.2,6,normal
2024-05-12 04:38:26,10.0.0.237,46.26.60.251,3306,UDP,192939,403187,13.4,188,normal
2024-05-21 09:30:30,10.0.0.141,10.0.1.83,9200,UDP,7623,2143391,4.24,10,normal
2024-05-07 09:29:37,10.0.1.254,204.45.237.222,8443,TCP,4957,413802,2.58,3,normal
2024-05-13 09:35:24,10.0.3.101,10.0.0.174,27017,UDP,23315,8969,24.88,22,normal
2024-05-22 00:18:50,10.0.2.73,10.0.1.254,53,ICMP,2450,53504,8.04,1,normal
2024-05-09 08:44:52,10.0.3.87,10.0.1.206,8080,UDP,1559,1158,2.88,1,normal
2024-05-26 01:37:59,10.0.2.73,10.0.1.220,8080,TCP,161758,460731,11.51,236,normal
2024-05-20 19:48:26,10.0.3.187,10.0.0.174,22,TCP,13657,355,5.03,14,normal
2024-05-08 06:33:57,10.0.1.148,91.107.50.170,27017,TCP,577645,513550,8.32,714,normal
2024-05-19 00:14:12,10.0.1.114,10.0.2.73,3389,TCP,20980,6949,28.78,19,normal
2024-05-29 07:00:42,10.0.3.174,131.115.11.151,5601,UDP,1475,3152366,2.45,1,normal
2024-05-15 07:04:15,10.0.0.237,10.0.1.114,5601,UDP,22727,6584,17.37,35,normal
2024-05-30 22:01:33,10.0.0.141,10.0.1.206,80,UDP,353884,2075,90.4,263,normal
2024-05-30 07:50:06,10.0.3.77,10.0.1.180,53,TCP,5572,9013,6.74,4,normal
2024-05-02 07:44:59,10.0.1.220,10.0.2.73,8080,TCP,3488,95323,11.12,3,normal
2024-05-30 07:24:37,10.0.3.77,162.137.98.183,25,UDP,414720,22512,0.92,539,normal
2024-05-26 22:43:20,10.0.2.194,57.193.53.201,21,TCP,799817,29577,10.13,1281,normal
2024-05-03 16:15:19,10.0.3.187,10.0.1.189,25,TCP,111447,76571,9.82,139,normal
2024-05-08 12:06:12,10.0.0.237,10.0.0.141,80,TCP,29553,98575,31.28,44,normal
2024-05-07 01:13:34,10.0.1.54,45.156.250.25,3389,TCP,347264,14495,4.12,504,normal
2024-05-12 22:03:11,10.0.1.148,10.0.0.237,80,UDP,5194182,103985,60.98,6060,normal
2024-05-15 17:49:12,10.0.3.187,10.0.3.187,6379,ICMP,398503,392528,67.32,360,normal
2024-05-13 05:18:26,10.0.1.189,138.63.106.248,53,TCP,7059,7393,9.2,6,normal
2024-05-17 03:46:31,10.0.2.73,42.204.233.22,53,UDP,66595,381479,31.17,66,normal
2024-05-04 12:16:23,10.0.3.101,10.0.1.254,53,TCP,3962,237995,10.86,3,normal
2024-05-21 03:25:21,10.0.0.93,162.247.74.201,5432,TCP,9548,28344,5.01,6,normal
2024-05-22 10:52:20,10.0.3.25,10.0.3.77,8080,ICMP,9300,1596374,22.86,8,normal
2024-05-01 16:26:57,10.0.1.180,10.0.1.206,80,UDP,129406,8318,1.45,95,normal
2024-05-24 08:38:29,10.0.3.174,10.0.3.75,9200,TCP,47091,55121,32.93,80,normal
2024-05-06 18:15:10,10.0.3.174,185.220.101.45,9200,UDP,3745,8015,3.71,2,normal
2024-05-21 07:58:33,10.0.3.101,10.0.1.83,3306,TCP,293987,563791,58.17,249,normal
2024-05-13 15:12:19,10.0.3.87,174.217.73.138,80,UDP,461759,286893,13.64,486,normal
2024-05-20 14:58:17,10.0.2.73,42.204.233.22,80,TCP,6720,28018,46.3,8,normal
2024-05-17 18:03:41,10.0.2.118,10.0.2.73,3306,TCP,55510,17641,14.05,52,normal
2024-05-12 04:24:12,10.0.0.218,162.247.74.201,5601,TCP,36656,4097,11.11,40,normal
2024-05-01 12:16:20,10.0.1.254,10.0.1.114,53,TCP,546562,7053,28.52,1027,normal
2024-05-23 08:35:30,10.0.3.174,31.92.92.2,27017,UDP,3610,68489,1.9,5,normal
2024-05-15 08:26:29,10.0.1.180,147.245.140.178,21,UDP,13613,8505,10.63,12,normal
2024-05-23 12:11:31,10.0.3.254,214.110.68.155,21,UDP,13483,5348,3.24,13,normal
2024-05-09 15:44:46,10.0.3.87,10.0.1.97,80,TCP,11952,896471,4.67,16,normal
2024-05-04 04:25:53,10.0.1.114,189.136.27.236,22,TCP,176585,118851,5.38,252,normal
2024-05-03 13:09:23,10.0.3.174,10.0.0.237,443,TCP,8848,1321550,14.32,7,normal
2024-05-04 08:51:27,10.0.3.187,185.220.101.45,8080,UDP,68495,71436,3.74,126,normal
2024-05-02 14:05:05,10.0.3.174,87.222.76.161,80,TCP,58989,328834,0.22,52,normal
2024-05-27 14:02:43,10.0.1.254,57.193.53.201,3306,TCP,59543,77843,46.11,54,normal
2024-05-13 21:20:30,10.0.1.83,10.0.3.187,8080,TCP,24102,11135,11.23,21,normal
2024-05-02 20:52:00,10.0.3.101,10.0.3.25,9200,UDP,903,34424,48.39,1,normal
2024-05-12 09:19:19,10.0.2.118,109.38.130.67,27017,TCP,1104,1035,38.25,1,normal
2024-05-15 16:42:05,10.0.1.54,58.140.5.26,21,TCP,24792,152409,35.24,38,normal
2024-05-03 04:36:32,10.0.1.206,10.0.1.189,9200,UDP,31352,3948,113.47,26,normal
2024-05-01 19:08:45,10.0.1.189,10.0.0.174,8080,UDP,157851,418385,24.24,194,normal
2024-05-21 09:49:44,10.0.1.83,10.0.3.77,5432,TCP,105375,115318,3.73,91,normal
2024-05-03 11:54:49,10.0.2.73,93.170.139.38,25,UDP,245999,9415627,42.16,264,normal
2024-05-21 02:39:13,10.0.1.206,10.0.1.97,3306,UDP,2624,250455,46.14,4,normal
2024-05-19 06:54:36,10.0.0.237,91.240.118.172,8080,UDP,38790,2756493,88.72,62,normal
2024-05-05 09:03:31,10.0.0.141,10.0.1.220,21,TCP,1611,33165,86.84,1,normal
2024-05-29 18:05:20,10.0.3.254,10.0.1.83,8443,TCP,5238,334629,31.91,3,normal
2024-05-26 00:51:33,10.0.2.73,61.18.96.37,8443,UDP,85552,236999,92.2,128,normal
2024-05-19 19:33:17,10.0.2.194,91.240.118.172,80,ICMP,23511,31738,64.37,18,normal
2024-05-02 00:16:02,10.0.0.218,201.250.32.133,80,UDP,3046,961815,68.52,4,normal
2024-05-16 06:21:51,10.0.3.187,193.199.92.89,80,UDP,2274,26961,2.06,2,normal
2024-05-04 00:01:39,10.0.3.101,10.0.0.93,27017,TCP,12086,5871,86.66,11,normal
2024-05-22 19:36:19,10.0.3.75,194.165.16.89,3306,TCP,83756,34725,9.35,58,normal
2024-05-27 15:08:01,10.0.0.174,138.63.106.248,8443,UDP,317018,12615,23.73,225,normal
2024-05-26 23:45:15,10.0.1.54,42.204.233.22,8443,TCP,172120,33454,126.87,121,normal
2024-05-11 18:25:00,10.0.0.174,114.71.251.178,80,TCP,335,78732,20.9,1,normal
2024-05-16 10:30:17,10.0.1.54,10.0.1.97,22,TCP,1926,269250,4.22,1,normal
2024-05-25 01:13:00,10.0.3.25,180.222.152.147,3389,TCP,8418,2244,11.17,14,normal
2024-05-23 00:43:00,10.0.1.97,10.0.2.118,8080,TCP,4267,25664,37.56,3,normal
2024-05-26 20:36:14,10.0.1.238,91.107.50.170,5601,TCP,16982,266211,54.65,12,normal
2024-05-20 12:44:01,10.0.1.54,174.206.244.152,5432,TCP,49946,213188,17.87,54,normal
2024-05-23 01:37:21,10.0.0.237,109.38.130.67,22,TCP,11650,104779,82.68,13,normal
2024-05-19 05:08:53,10.0.0.174,152.183.142.33,3306,UDP,95812,3467,90.44,78,normal
2024-05-09 20:24:01,10.0.1.54,174.217.73.138,22,TCP,12417,1443,2.59,12,normal
2024-05-12 18:24:30,10.0.0.136,57.193.53.201,80,TCP,10600,6053,0.07,12,normal
2024-05-07 17:25:21,10.0.3.254,91.107.50.170,53,TCP,1327587,261881,2.72,1310,normal
2024-05-07 16:50:32,10.0.0.174,204.45.237.222,443,UDP,378848,287680,41.98,266,normal
2024-05-25 22:38:46,10.0.2.73,10.0.1.180,9200,UDP,50268,2264,24.69,38,normal
2024-05-05 23:55:32,10.0.3.174,180.144.138.156,5601,TCP,7497,210968,33.35,11,normal
2024-05-19 05:59:02,10.0.1.206,10.0.2.194,25,TCP,3409,12489,62.02,2,normal
2024-05-16 11:41:13,10.0.1.97,162.137.98.183,25,UDP,28,173788,46.92,1,normal
2024-05-02 16:24:44,10.0.1.180,109.38.130.67,5432,TCP,56481,171458,4.65,102,normal
2024-05-10 03:15:26,10.0.0.237,10.0.3.25,3389,UDP,28873,1159022,30.73,19,normal
2024-05-01 21:02:36,10.0.1.206,57.193.53.201,25,TCP,63874,26511,5.65,47,normal
2024-05-06 02:32:52,10.0.1.97,10.0.3.174,3389,TCP,3571,37920,3.29,5,normal
2024-05-22 17:00:39,10.0.1.97,10.0.3.174,27017,UDP,24887,1128798,15.82,36,normal
2024-05-10 11:44:05,10.0.0.141,45.33.32.156,53,UDP,115875,108003,52.92,83,normal
2024-05-12 00:56:54,10.0.1.54,10.98.188.234,53,TCP,1974295628,9389,921.8,451824,anomaly
2024-05-24 21:28:36,10.0.3.174,64.39.138.32,8080,TCP,1743,23217,68.38,2,normal
2024-05-25 16:48:04,10.0.0.136,45.33.32.156,80,TCP,103440,11187,41.62,73,normal
2024-05-14 01:29:22,10.0.2.118,10.0.0.93,8080,TCP,25234,233489,99.55,18,normal
2024-05-26 14:55:20,10.0.3.254,10.0.0.237,3306,TCP,35197,13821,1.6,51,normal
2024-05-04 12:58:10,10.0.3.75,95.127.214.181,9200,TCP,44121,33055,38.02,40,normal
2024-05-06 03:46:04,10.0.0.237,180.222.152.147,443,TCP,113605,959887,4.85,83,normal
2024-05-26 13:01:51,10.0.1.254,10.0.1.206,53,TCP,161942,12849,25.61,144,normal
2024-05-09 18:09:40,10.0.0.141,10.0.0.141,5601,UDP,265061,44423,29.92,259,normal
2024-05-02 19:06:10,10.0.1.148,10.0.0.237,21,TCP,1843,51074,14.94,2,normal
2024-05-13 10:13:06,10.0.3.174,10.0.3.101,8080,TCP,8696,511015,9.16,8,normal
2024-05-05 09:23:19,10.0.0.174,10.0.3.77,8443,ICMP,189035,6025,33.82,300,normal
2024-05-22 19:25:02,10.0.1.180,61.18.96.37,3306,TCP,4261,1646,1.24,7,normal
2024-05-09 01:55:57,10.0.1.189,61.18.96.37,25,TCP,55465,72980,23.93,58,normal
2024-05-14 03:26:07,10.0.1.238,169.83.214.211,8080,TCP,35828,883878,140.83,32,normal
2024-05-13 15:28:56,10.0.1.220,10.0.1.180,53,UDP,1429,133057,10.35,1,normal
2024-05-26 05:29:08,10.0.1.238,109.38.130.67,5432,UDP,6232,15759,49.49,8,normal
2024-05-13 23:06:06,10.0.1.220,174.217.73.138,443,TCP,66759,1758426,10.25,59,normal
2024-05-10 03:07:53,10.0.1.54,10.0.0.136,8080,TCP,20903,150545,2.64,39,normal
2024-05-12 11:58:18,10.0.3.254,10.0.0.136,21,UDP,846813,193262,66.93,1321,normal
2024-05-02 20:54:05,10.0.3.87,205.160.62.11,5601,TCP,531234,119610,110.98,1023,normal
2024-05-21 22:16:06,10.0.3.174,152.183.142.33,27017,TCP,28198,32251,28.2,22,normal
2024-05-07 05:06:07,10.0.3.254,10.0.0.93,27017,UDP,1370,78564,110.33,1,normal
2024-05-11 01:47:53,10.0.3.77,10.0.1.189,5601,TCP,7183,5851,67.1,11,normal
2024-05-03 22:30:34,10.0.1.220,10.0.1.83,80,TCP,84452,3429,5.61,59,normal
2024-05-07 06:51:50,10.0.2.194,180.222.152.147,53,ICMP,5936,39043,29.44,7,normal
2024-05-27 07:06:37,10.0.3.101,180.222.152.147,3389,TCP,1296679,166566,5.7,1455,normal
2024-05-01 23:26:42,10.0.0.136,10.0.0.237,27017,TCP,12868,45871,3.77,24,normal
2024-05-05 00:17:24,10.0.0.141,185.220.101.45,443,TCP,2128878180,23608,410.21,1184865,anomaly
2024-05-05 21:00:57,10.0.3.174,87.222.76.161,5432,UDP,9890,25953,2.14,6,normal
2024-05-08 06:25:03,10.0.3.174,10.0.3.174,21,UDP,3435,151576,12.74,6,normal
2024-05-12 14:58:18,10.0.2.73,10.0.0.237,27017,TCP,704260,8950,13.81,812,normal
2024-05-11 06:44:31,10.0.0.136,162.137.98.183,21,TCP,114568,49290,9.29,131,normal
2024-05-23 23:41:04,10.0.1.83,10.0.2.118,6379,TCP,75104,22538,4.9,90,normal
2024-05-12 22:54:03,10.0.0.136,10.0.2.194,3389,TCP,437286,767392,3.46,327,normal
2024-05-04 11:06:12,10.0.0.136,194.165.16.89,9200,TCP,2492,703,2.48,1,normal
2024-05-14 06:14:48,10.0.0.237,10.0.0.174,5432,TCP,6067,21851,18.19,4,normal
2024-05-15 13:01:17,10.0.3.75,180.144.138.156,21,UDP,28009,12413,14.3,24,normal
2024-05-25 02:52:39,10.0.3.174,98.140.227.95,9200,TCP,7974,98635,22.05,14,normal
2024-05-26 16:54:03,10.0.3.77,10.0.3.254,9200,TCP,898402,22086,26.18,841,normal
2024-05-02 16:31:26,10.0.2.118,183.79.64.37,443,TCP,92729,299974,50.27,163,normal
2024-05-20 02:30:56,10.0.1.220,10.0.1.148,53,ICMP,11566,6688,59.96,8,normal
2024-05-28 20:18:13,10.0.2.73,10.0.1.189,53,TCP,3591,15901,9.48,2,normal
2024-05-25 15:17:13,10.0.3.25,22.246.217.6,80,UDP,9176475,313,20.33,35009,anomaly
2024-05-04 16:42:42,10.0.1.97,10.0.0.174,37156,TCP,80,0,0.07,1,anomaly
2024-05-20 21:48:44,10.0.0.141,169.83.214.211,3389,TCP,61242,5250,27.44,60,normal
2024-05-19 15:37:20,10.0.3.174,95.127.214.181,443,TCP,16103,75280,69.97,23,normal
2024-05-23 03:38:04,10.0.1.180,10.0.3.75,5432,TCP,163558,32683,20.44,189,normal
2024-05-29 00:25:48,10.0.0.136,64.39.138.32,25,TCP,2257,2502,43.89,2,normal
2024-05-10 22:04:56,10.0.3.174,162.247.74.201,6379,UDP,219383,488014,14.65,155,normal
2024-05-03 01:40:22,10.0.0.93,10.0.0.136,22,UDP,3113,468067,49.94,2,normal
2024-05-13 10:50:35,10.0.3.75,10.0.1.54,25,TCP,138,1951,15.07,1,normal
2024-05-25 06:55:11,10.0.1.180,23.129.64.214,3306,TCP,328767,87244,3.68,561,normal
2024-05-25 17:37:14,10.0.1.254,10.0.1.54,21,TCP,21670,9978,0.26,25,normal
2024-05-12 09:50:15,10.0.2.118,10.0.0.136,6379,TCP,28341,45333,17.77,20,normal
2024-05-19 18:36:00,10.0.2.73,180.222.152.147,443,UDP,1868,40162,21.96,2,normal
2024-05-05 07:53:03,10.0.3.187,162.137.98.183,6379,UDP,16281,21873,16.99,11,normal
2024-05-16 05:18:45,10.0.2.73,10.0.1.238,27017,TCP,358318,47544,3.69,379,normal
2024-05-18 16:33:33,10.0.2.73,202.222.194.7,25,TCP,33806,20335,32.15,23,normal
2024-05-05 03:06:39,10.0.0.174,57.193.53.201,3389,UDP,103495,7780,39.55,77,normal
2024-05-21 16:58:11,10.0.1.148,202.222.194.7,3389,TCP,112202,100377,92.94,170,normal
2024-05-05 06:08:21,10.0.0.237,46.26.60.251,22,UDP,90529,565231,0.39,73,normal
2024-05-12 19:23:25,10.0.1.148,10.0.2.194,22,TCP,195639,156130,16.79,137,normal
2024-05-21 23:30:31,10.0.3.77,61.18.96.37,9200,TCP,48672,2609933,14.99,34,normal
2024-05-19 19:14:15,10.0.1.180,10.0.0.93,3389,TCP,2705,36364,40.08,3,normal
2024-05-27 11:06:52,10.0.1.220,42.204.233.22,22,TCP,27798,100165,30.51,42,normal
2024-05-30 22:26:11,10.0.3.174,10.0.3.101,3389,TCP,49867,33670,36.92,67,normal
2024-05-29 01:06:32,10.0.1.238,10.0.1.180,135,TCP,564216,638693,114.38,3921,anomaly
2024-05-10 07:07:05,10.0.3.77,202.222.194.7,8080,TCP,216322,533693,62.6,320,normal
2024-05-11 12:30:58,10.0.3.101,218.252.213.58,80,UDP,4694225,412,19.78,61877,anomaly
2024-05-12 01:18:11,10.0.3.75,45.33.32.156,25,ICMP,152928,151515,13.34,226,normal
2024-05-23 09:25:20,10.0.1.54,10.0.3.174,443,TCP,20602,78157,6.06,27,normal
2024-05-11 16:08:51,10.0.1.54,10.0.3.254,5432,UDP,61666,8928,20.63,61,normal
2024-05-28 06:15:04,10.0.1.189,45.33.32.156,9200,TCP,64247,940942,21.28,75,normal
2024-05-09 03:27:47,10.0.3.77,64.39.138.32,8080,TCP,5113,40017,0.4,5,normal
2024-05-25 17:28:47,10.0.0.136,10.0.1.54,6379,TCP,4038,39968,4.18,6,normal
2024-05-14 05:32:20,10.0.1.148,202.222.194.7,5601,TCP,41207,34720,22.58,29,normal
2024-05-07 21:48:55,10.0.1.54,10.0.1.220,3389,UDP,832,4801,27.63,1,normal
2024-05-24 15:29:24,10.0.1.238,10.0.1.180,25,TCP,17208,29930,2.24,14,normal
2024-05-23 05:13:12,10.0.1.97,10.0.1.238,25,ICMP,140851,16367,84.5,177,normal
2024-05-09 03:00:24,10.0.2.118,10.0.1.148,4444,TCP,4995736,467691,59.87,6975,anomaly
2024-05-22 06:53:48,10.0.0.93,10.0.3.25,6379,TCP,44,12912,19.32,1,normal
2024-05-07 06:08:48,10.0.0.93,42.204.233.22,27017,TCP,7924,4573,2.09,7,normal
2024-05-25 16:09:40,10.0.3.25,10.0.1.206,8080,TCP,118566,30476,148.9,103,normal
2024-05-21 17:46:31,10.0.1.148,10.0.2.73,6379,TCP,48497,3973,60.94,45,normal
2024-05-24 04:07:01,10.0.2.73,10.0.3.187,443,TCP,864402,2667,13.49,726,normal
2024-05-13 20:11:45,10.0.3.75,176.208.33.85,3389,TCP,1980452,171466,73.0,3708,normal
2024-05-06 17:18:17,10.0.0.218,185.220.101.45,8443,UDP,427541,68443,17.07,319,normal
2024-05-04 14:13:28,10.0.1.189,194.165.16.89,53,UDP,4489,8793,18.2,3,normal
2024-05-30 18:42:51,10.0.0.237,10.0.0.174,21,UDP,19548,143344,12.61,25,normal
2024-05-12 01:21:14,10.0.1.180,10.0.1.180,6379,UDP,1540,16189,0.55,1,normal
2024-05-29 02:27:59,10.0.3.101,45.33.32.156,5601,UDP,4244,43189,12.04,6,normal
2024-05-18 17:26:11,10.0.0.174,10.0.2.194,27017,TCP,9803,5145,38.39,7,normal
2024-05-16 06:31:43,10.0.3.174,57.193.53.201,8080,UDP,5659,10653,5.75,9,normal
2024-05-03 19:25:13,10.0.1.238,10.0.1.54,8080,UDP,38727,154311,75.35,52,normal
2024-05-18 08:49:52,10.0.2.73,58.140.5.26,25,TCP,222660,116865,29.02,281,normal
2024-05-14 18:07:55,10.0.1.83,10.0.3.87,25,TCP,4317,55638,7.09,6,normal
2024-05-02 08:29:26,10.0.1.54,201.250.32.133,21,UDP,1149355,183355,5.78,1350,normal
2024-05-01 01:10:34,10.0.3.25,10.0.1.220,8443,UDP,601319,78572,55.42,665,normal
2024-05-30 00:03:45,10.0.0.174,205.160.62.11,9200,TCP,83473,118753,106.27,105,normal
2024-05-17 16:23:22,10.0.3.254,95.127.214.181,9200,UDP,52173,16377,87.7,52,normal
2024-05-29 23:12:20,10.0.1.254,174.206.244.152,21,TCP,139485,1289697,50.65,156,normal
2024-05-06 04:48:10,10.0.3.87,10.0.3.174,6379,TCP,388033,8880,24.21,358,normal
2024-05-02 16:41:02,10.0.1.180,189.136.27.236,3306,TCP,968,2873,32.83,1,normal
2024-05-20 01:54:37,10.0.0.174,10.0.0.237,6379,UDP,10130,27147,2.75,8,normal
2024-05-27 13:31:37,10.0.3.254,114.71.251.178,8080,TCP,22849,588476,8.9,17,normal
2024-05-26 13:33:12,10.0.1.148,214.110.68.155,443,TCP,13621,80153,9.71,12,normal
2024-05-17 12:49:18,10.0.1.220,189.136.27.236,9200,TCP,1411,22555,14.59,1,normal
2024-05-04 20:34:18,10.0.3.187,10.0.3.101,80,UDP,840658,78884,1.16,650,normal
2024-05-02 00:20:54,10.0.3.174,114.71.251.178,8443,TCP,768,157062,143.4,1,normal
2024-05-05 13:33:43,10.0.3.174,109.38.130.67,5601,TCP,467,15017,31.39,1,normal
2024-05-01 05:05:40,10.0.1.254,130.152.186.248,80,TCP,70514,4610,56.09,103,normal
2024-05-22 05:07:43,10.0.2.73,194.165.16.89,27017,UDP,20593,18024,0.36,15,normal
2024-05-14 02:22:20,10.0.1.83,183.79.64.37,53,TCP,127679,72028,88.78,206,normal
2024-05-02 14:40:25,10.0.0.237,10.0.0.93,8443,TCP,6480,762633,68.03,10,normal
2024-05-02 01:36:33,10.0.1.148,193.32.162.55,22,TCP,974377,5383,22.87,1047,normal
2024-05-26 09:29:53,10.0.1.189,10.0.1.83,5432,TCP,98195,2548,17.63,71,normal
2024-05-28 02:01:59,10.0.1.254,23.129.64.214,80,TCP,116088,1782,18.48,78,normal
2024-05-27 14:04:06,10.0.0.136,10.0.1.238,443,TCP,7074,2214,13.81,11,normal
2024-05-03 15:51:13,10.0.0.136,205.160.62.11,25,ICMP,189305,70905,23.26,146,normal
2024-05-14 12:10:18,10.0.2.194,10.0.1.180,8443,TCP,2483,9757120,19.88,3,normal
2024-05-30 21:41:30,10.0.0.141,10.0.0.237,21,UDP,5267,29185,13.2,3,normal
2024-05-23 06:31:58,10.0.1.180,10.0.0.136,25,UDP,79887,1083,2.99,81,normal
2024-05-20 08:37:14,10.0.3.101,130.152.186.248,9200,TCP,8445,387228,34.7,6,normal
2024-05-25 19:36:24,10.0.3.174,91.240.118.172,21,UDP,36701,723423,11.51,64,normal
2024-05-17 19:18:11,10.0.3.254,10.0.0.237,3389,TCP,8655,151553,72.73,10,normal
2024-05-08 07:05:45,10.0.1.114,204.45.237.222,53,UDP,37685,12503,15.46,27,normal
